,ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,scaled_def,scaled_phy
21,194765,A. Griezmann,Antoine Griezmann,Atlético Madrid,https://cdn.sofifa.org/18/teams/240.png,2104,26,Spanish Primera División,1991-03-21,174.0,72.0,Lean,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/194765.png,75000000.0,150000.0,159400000.0,88,91,86,85,78,87,30,68,4,4,3,High,Medium,Left,82,88,80,79,87,87,84,75,75,86,87,86,90,90,80,81,87,76,61,82,69,35,91,76,71,86,23,22,11,14,8,14,13,14,85.0,86.0,85.0,84.0,76.0,84.0,57.0,48.0,56.0,60.0,85.0,86.0,85.0,84.0,76.0,84.0,57.0,48.0,56.0,60.0,85.0,85.0,84.0,76.0,57.0,48.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.401225812370441,7.58385852278692
22,189509,Thiago,Thiago Alcântara,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png,2185,26,German Bundesliga,1991-04-11,174.0,70.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/189509.png,70500000.0,225000.0,121600000.0,88,90,72,75,85,90,62,63,3,5,3,Medium,Medium,Right,72,69,58,91,90,90,85,77,90,92,77,68,90,84,86,75,75,75,59,82,57,78,83,86,75,83,49,64,62,6,11,7,9,13,77.0,83.0,83.0,86.0,85.0,83.0,76.0,66.0,72.0,75.0,77.0,83.0,83.0,86.0,85.0,83.0,76.0,66.0,72.0,75.0,77.0,83.0,86.0,85.0,76.0,66.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,2.8958666788989116,7.026221866699647
23,188567,P. Aubameyang,Pierre-Emerick Aubameyang,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png,2073,28,German Bundesliga,1989-06-18,187.0,80.0,Lean,True,https://cdn.sofifa.org/flags/115@3x.png,Gabon,https://cdn.sofifa.org/18/players/188567.png,61000000.0,165000.0,103700000.0,88,88,96,84,75,81,37,71,3,3,4,Medium,Low,Right,77,88,79,77,86,82,78,74,64,82,95,96,77,87,70,81,77,79,77,79,43,48,89,77,74,84,28,25,36,6,9,15,9,9,85.0,84.0,84.0,82.0,74.0,83.0,59.0,52.0,62.0,65.0,85.0,84.0,84.0,82.0,74.0,83.0,59.0,52.0,62.0,65.0,85.0,84.0,82.0,74.0,59.0,52.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.728178501923544,7.918440516439284
24,184344,L. Bonucci,Leonardo Bonucci,Milan,https://cdn.sofifa.org/18/teams/47.png,1995,30,Italian Serie A,1987-05-01,190.0,85.0,Lean,True,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/184344.png,44000000.0,210000.0,74800000.0,88,88,68,54,70,70,87,81,3,2,3,Low,High,Right,44,39,88,79,58,69,56,61,85,75,62,72,60,86,52,74,85,73,85,65,82,90,38,74,70,84,84,88,88,2,2,3,2,4,65.0,63.0,66.0,68.0,75.0,66.0,83.0,86.0,79.0,76.0,65.0,63.0,66.0,68.0,75.0,66.0,83.0,86.0,79.0,76.0,65.0,66.0,68.0,75.0,83.0,86.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.063554855874279,9.03371382861383
25,183907,J. Boateng,Jérôme Boateng,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png,1989,28,German Bundesliga,1988-09-03,192.0,90.0,Stocky,True,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/183907.png,48000000.0,215000.0,79200000.0,88,88,75,50,72,67,88,84,4,2,4,Medium,Medium,Right,69,34,85,75,53,67,56,31,80,71,72,78,58,82,53,79,75,74,91,58,82,83,47,76,46,86,88,91,90,7,12,15,6,5,65.0,65.0,66.0,67.0,73.0,69.0,82.0,85.0,81.0,79.0,65.0,65.0,66.0,67.0,73.0,69.0,82.0,85.0,81.0,79.0,65.0,66.0,67.0,73.0,82.0,85.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.110262382953294,9.368295822266195
26,182493,D. Godín,Diego Godín,Atlético Madrid,https://cdn.sofifa.org/18/teams/240.png,1937,31,Spanish Primera División,1986-02-16,186.0,78.0,Lean,True,https://cdn.sofifa.org/flags/60@3x.png,Uruguay,https://cdn.sofifa.org/18/players/182493.png,40000000.0,125000.0,82000000.0,88,88,67,48,65,63,88,79,3,2,3,Medium,High,Right,55,42,92,79,47,53,49,51,70,76,64,70,63,85,58,67,89,67,80,43,88,88,48,52,50,82,87,86,89,6,8,15,5,15,64.0,61.0,62.0,63.0,69.0,64.0,80.0,86.0,79.0,76.0,64.0,61.0,62.0,63.0,69.0,64.0,80.0,86.0,79.0,76.0,64.0,62.0,63.0,69.0,80.0,86.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.110262382953294,8.810659166178922
27,178603,M. Hummels,Mats Hummels,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png,2038,28,German Bundesliga,1988-12-16,191.0,92.0,Normal,True,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/178603.png,48000000.0,215000.0,79200000.0,88,88,64,58,75,71,89,76,4,2,3,High,Medium,Right,64,55,89,80,60,68,65,53,85,77,62,65,64,85,58,71,68,66,85,51,66,89,56,79,68,91,85,92,90,15,6,10,5,6,69.0,68.0,69.0,71.0,77.0,70.0,83.0,85.0,80.0,78.0,69.0,68.0,69.0,71.0,77.0,70.0,83.0,85.0,80.0,78.0,69.0,69.0,71.0,77.0,83.0,85.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.156969910032308,8.476077172526557
28,176635,M. Özil,Mesut Özil,Arsenal,https://cdn.sofifa.org/18/teams/1.png,1927,28,English Premier League,1988-10-15,180.0,76.0,Lean,True,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/176635.png,60000000.0,265000.0,111000000.0,88,88,71,74,87,86,24,58,4,4,2,Medium,Low,Left,82,74,54,89,77,86,84,79,84,90,75,68,83,87,70,70,52,69,57,76,48,24,83,92,67,78,22,16,19,6,14,10,6,14,76.0,83.0,82.0,85.0,79.0,83.0,57.0,41.0,52.0,58.0,76.0,83.0,82.0,85.0,79.0,83.0,57.0,41.0,52.0,58.0,76.0,82.0,85.0,79.0,57.0,41.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1209806498963528,6.468585210612373
29,167948,H. Lloris,Hugo Lloris,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png,1318,30,English Premier League,1986-12-26,188.0,82.0,Lean,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/167948.png,38000000.0,165000.0,72200000.0,88,88,88,86,68,90,64,82,4,1,1,Medium,Medium,Left,13,10,10,50,11,10,11,10,50,34,65,63,55,85,54,23,74,41,43,14,31,27,10,30,40,61,12,10,18,88,86,68,82,90,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.989281733056941,9.145241159831286
30,164240,Thiago Silva,Thiago Emiliano da Silva,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png,2124,32,French Ligue 1,1984-09-22,183.0,79.0,Normal,True,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/164240.png,34000000.0,175000.0,62900000.0,88,88,72,56,73,73,89,79,4,3,3,High,High,Right,60,38,82,79,63,68,61,67,81,80,70,74,74,84,68,74,93,74,81,71,77,89,59,74,71,83,90,89,88,9,12,5,9,10,67.0,68.0,69.0,72.0,77.0,70.0,83.0,85.0,81.0,79.0,67.0,68.0,69.0,72.0,77.0,70.0,83.0,85.0,81.0,79.0,67.0,69.0,72.0,77.0,83.0,85.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.156969910032308,8.810659166178922
31,41236,Z. Ibrahimović,Zlatan Ibrahimović,Manchester United,https://cdn.sofifa.org/18/teams/11.png,2075,35,English Premier League,1981-10-03,195.0,95.0,Normal,True,https://cdn.sofifa.org/flags/46@3x.png,Sweden,https://cdn.sofifa.org/18/players/41236.png,27000000.0,240000.0,50000000.0,88,88,65,88,81,82,32,82,5,4,4,Medium,Low,Right,76,87,80,84,90,82,82,82,76,88,63,67,81,86,41,91,69,71,88,85,84,20,86,83,91,91,15,41,27,13,15,10,9,12,84.0,82.0,83.0,83.0,78.0,80.0,60.0,52.0,54.0,58.0,84.0,82.0,83.0,83.0,78.0,80.0,60.0,52.0,54.0,58.0,84.0,83.0,83.0,78.0,60.0,52.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4946408665284705,9.145241159831286
32,9014,A. Robben,Arjen Robben,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png,2081,33,German Bundesliga,1984-01-23,180.0,80.0,Normal,True,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.sofifa.org/18/players/9014.png,36000000.0,225000.0,59400000.0,88,88,86,86,81,91,32,63,4,4,2,High,Low,Left,80,85,51,84,86,92,87,81,71,89,87,86,89,87,91,87,61,68,67,88,47,39,85,83,80,86,29,26,26,10,8,11,5,15,82.0,87.0,86.0,86.0,78.0,85.0,59.0,47.0,58.0,63.0,82.0,87.0,86.0,86.0,78.0,85.0,59.0,47.0,58.0,63.0,82.0,86.0,86.0,78.0,59.0,47.0,,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4946408665284705,7.026221866699647
33,215914,N. Kanté,N'Golo Kanté,Chelsea,https://cdn.sofifa.org/18/teams/5.png,2154,26,English Premier League,1991-03-29,168.0,68.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/215914.png,52500000.0,190000.0,101100000.0,87,90,81,66,75,79,81,84,3,3,3,Medium,High,Right,67,65,54,84,56,77,49,49,79,79,82,80,83,87,90,72,79,94,77,66,90,91,71,76,54,84,75,89,85,15,12,10,7,10,72.0,76.0,76.0,78.0,81.0,78.0,84.0,81.0,82.0,83.0,72.0,76.0,76.0,78.0,81.0,78.0,84.0,81.0,82.0,83.0,72.0,76.0,78.0,81.0,84.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.783309693400191,9.368295822266195
34,199556,M. Verratti,Marco Verratti,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png,2154,24,French Ligue 1,1992-11-05,165.0,60.0,Normal,True,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/199556.png,64500000.0,130000.0,124200000.0,87,91,65,59,84,89,79,68,3,3,4,High,High,Right,72,58,55,90,64,90,73,64,89,88,69,62,87,87,94,56,64,77,56,58,89,86,71,88,64,91,76,84,79,12,12,15,15,10,69.0,78.0,77.0,82.0,85.0,80.0,84.0,77.0,79.0,80.0,69.0,78.0,77.0,82.0,85.0,80.0,84.0,77.0,79.0,80.0,69.0,77.0,82.0,85.0,84.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.6898946392421617,7.58385852278692
35,195864,P. Pogba,Paul Pogba,Manchester United,https://cdn.sofifa.org/18/teams/11.png,2238,24,English Premier League,1993-03-15,191.0,84.0,Lean,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/195864.png,66500000.0,195000.0,128000000.0,87,92,74,79,84,85,68,88,4,5,4,High,Medium,Right,78,71,73,86,85,86,84,82,88,89,72,76,76,84,61,90,85,91,91,82,75,68,83,86,76,85,66,68,66,5,6,2,4,3,81.0,82.0,83.0,84.0,84.0,83.0,79.0,74.0,75.0,77.0,81.0,82.0,83.0,84.0,84.0,83.0,79.0,74.0,75.0,77.0,81.0,83.0,84.0,84.0,79.0,74.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.176111841373,9.814405147136014
36,190460,C. Eriksen,Christian Eriksen,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png,2064,25,English Premier League,1992-02-14,182.0,76.0,Normal,True,https://cdn.sofifa.org/flags/13@3x.png,Denmark,https://cdn.sofifa.org/18/players/190460.png,65000000.0,165000.0,128400000.0,87,91,75,78,88,84,47,63,3,4,5,High,Medium,Right,86,76,52,89,74,84,85,87,86,87,77,74,78,83,82,80,57,90,57,84,44,55,81,90,67,87,38,56,22,9,14,7,7,6,77.0,83.0,82.0,85.0,83.0,84.0,68.0,53.0,64.0,69.0,77.0,83.0,82.0,85.0,83.0,84.0,68.0,53.0,64.0,69.0,77.0,82.0,85.0,83.0,68.0,53.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2.195253772713691,7.026221866699647
37,181872,A. Vidal,Arturo Vidal,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png,2278,30,German Bundesliga,1987-05-22,180.0,75.0,Normal,True,https://cdn.sofifa.org/flags/55@3x.png,Chile,https://cdn.sofifa.org/18/players/181872.png,37500000.0,160000.0,61900000.0,87,87,75,81,80,79,83,84,4,3,4,High,High,Right,76,77,81,84,78,76,76,68,82,83,76,74,75,89,77,86,82,91,77,85,93,85,80,80,81,86,76,89,85,4,2,4,2,4,81.0,80.0,81.0,81.0,83.0,80.0,85.0,84.0,83.0,83.0,81.0,80.0,81.0,81.0,83.0,80.0,85.0,84.0,83.0,83.0,81.0,81.0,81.0,83.0,85.0,84.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.8767247475582205,9.368295822266195
38,179813,E. Cavani,Edinson Cavani,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png,2096,30,French Ligue 1,1987-02-14,184.0,71.0,Lean,True,https://cdn.sofifa.org/flags/60@3x.png,Uruguay,https://cdn.sofifa.org/18/players/179813.png,48500000.0,160000.0,89700000.0,87,87,77,83,72,80,42,81,4,3,3,High,High,Right,70,83,88,78,84,80,75,74,50,80,75,78,81,90,59,85,88,92,74,78,84,48,92,77,84,83,24,45,27,12,5,13,13,10,84.0,80.0,82.0,80.0,74.0,79.0,62.0,58.0,61.0,64.0,84.0,80.0,82.0,80.0,74.0,79.0,62.0,58.0,61.0,64.0,84.0,82.0,80.0,74.0,62.0,58.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9617161373186176,9.03371382861383
