,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
1845,1999,527,6643,0,3,-8,64,72,0,5.062399
1846,1999,1793,6643,0,3,6,64,58,1,5.162508
1847,1999,2252,6643,0,-8,-31,44,75,0,-6.5307646
1848,1999,5763,6643,0,-9,-14,58,72,0,-9.241652
1849,1999,8419,6643,0,1,-3,74,77,0,1.4627073
1850,1999,302,6678,0,9,-1,60,61,0,1.2077053
1851,1999,1360,6678,0,8,-13,72,85,0,-3.3418777
1852,1999,5260,6678,0,12,8,54,46,1,10.831858
1853,1999,527,6712,0,8,7,81,74,1,10.599813
1854,1999,8676,6712,0,1,-8,61,69,0,1.1772325
1855,1999,2793,6912,0,5,14,75,61,1,9.642883
1856,1999,5158,7215,0,8,-10,63,73,0,1.2352941
1857,1999,8760,7215,0,4,22,77,55,1,1.1971662
1858,1999,8896,7215,0,3,-4,54,58,0,-4.4957495
1859,1999,1360,7303,0,7,11,81,70,1,-3.3038652
1860,1999,8419,7639,0,11,26,69,43,1,17.236275
1861,1999,424,8039,0,9,14,94,80,1,3.446572
1862,1999,3832,8419,0,-3,-25,61,86,0,-8.280819
1863,1999,4955,8419,0,1,-14,62,76,0,4.208294
1864,1999,6643,8419,0,-1,3,77,74,1,-5.163929
1865,1999,7639,8419,0,-11,-26,43,69,0,-20.78596
1866,1999,193,8589,0,-13,-12,57,69,0,-24.573738
1867,1999,3282,8589,0,-8,8,82,74,1,-11.626162
1868,1999,6712,8676,0,-1,8,69,61,1,-4.768771
1869,1999,1462,8760,0,3,-10,54,64,0,2.566593
1870,1999,2354,8760,0,5,21,85,64,1,15.848232
1871,1999,4244,8760,0,-5,-7,54,61,0,-10.260521
1872,1999,7215,8760,0,-4,-22,55,77,0,-4.8178225
1873,1999,2130,8794,0,-9,-10,52,62,0,-12.481273
1874,1999,5459,8794,0,-8,30,81,51,1,-6.1503487
1875,1999,7215,8896,0,-3,4,58,54,1,0.9303139
1876,1999,1623,9181,0,1,-9,53,62,0,-3.4996364
1877,1999,2354,9181,0,8,41,97,56,1,21.857594
1878,1999,3934,9283,0,7,13,77,64,1,3.0016077
1879,1999,2252,9416,0,-7,3,56,53,1,-2.6595814
1880,1999,1793,9745,0,15,25,91,66,1,27.393986
1881,1999,458,9779,0,-13,-22,58,80,0,-17.459515
1882,1999,5192,9779,0,-8,8,66,58,1,-7.0984173
1883,1999,4955,9932,0,13,22,82,60,1,17.953545
1884,1999,5328,10034,0,-1,2,72,70,1,0.71433336
1885,1999,5192,10380,0,-3,1,59,58,1,-2.5621006
1886,1999,2793,10448,0,8,8,82,74,1,7.7781496
1887,1999,6295,10448,0,11,-2,74,76,0,5.5250463
1888,1999,527,10644,0,15,39,80,41,1,26.700476
1889,1999,5459,10678,0,-7,11,43,32,1,-9.595591
1890,2000,6644,269,0,11,26,87,61,1,8.540201
1891,2000,4039,303,0,-15,-24,47,71,0,-29.161411
1892,2000,10679,303,0,-7,7,66,59,1,-2.6356127
1893,2000,5159,425,0,5,4,75,71,1,-3.7573798
1894,2000,1895,528,0,-3,-3,69,72,0,-8.900795
1895,2000,3969,528,0,5,19,79,60,1,2.2760627
1896,2000,9417,603,0,5,8,65,57,1,3.8445575
1897,2000,2794,1028,0,7,1,69,68,1,7.1669645
1898,2000,3969,1293,0,13,10,88,78,1,16.334423
1899,2000,9182,1463,0,-5,8,69,61,1,-8.457756
1900,2000,9610,1463,0,-13,-17,47,64,0,-23.376978
1901,2000,8795,1794,0,1,14,65,51,1,1.4029329
1902,2000,9814,1794,0,-7,-8,67,75,0,-12.245637
1903,2000,528,1895,0,3,3,72,69,1,5.3484535
1904,2000,7216,2097,0,5,1,62,61,1,1.5721433
1905,2000,4164,2219,0,1,4,81,77,1,-0.83336467
1906,2000,2794,2355,0,-4,9,87,78,1,-4.3523655
1907,2000,4164,2355,0,-7,-5,64,69,0,-10.965773
1908,2000,4381,2355,0,-15,-27,55,82,0,-29.155203
1909,2000,1028,2794,0,-7,-1,68,69,0,-10.872285
1910,2000,2355,2794,0,4,-9,78,87,0,0.5363825
1911,2000,3760,2794,0,1,-17,76,93,0,-6.098976
1912,2000,5261,2794,0,4,13,89,76,1,-1.047518
1913,2000,6296,2794,0,-3,-12,59,71,0,-11.122578
1914,2000,6713,2794,0,2,-12,65,77,0,-7.1434555
1915,2000,10679,2961,0,1,10,66,56,1,7.5673437
1916,2000,4611,3283,0,3,-11,66,77,0,0.31227186
1917,2000,7216,3283,0,4,9,75,66,1,-2.3517544
1918,2000,8420,3283,0,8,-6,76,82,0,-3.9188635
1919,2000,6713,3506,0,11,20,86,66,1,9.975918
1920,2000,2794,3760,0,-1,17,93,76,1,2.3473527
1921,2000,6913,3760,0,-9,-10,58,68,0,-16.318296
1922,2000,6981,3833,0,-5,20,77,57,1,-11.6138735
1923,2000,8897,3867,0,7,16,77,61,1,12.422963
1924,2000,4956,3901,0,11,15,74,59,1,12.152915
1925,2000,528,3969,0,-5,-19,60,79,0,-5.93682
1926,2000,1293,3969,0,-13,-10,78,88,0,-19.860123
1927,2000,5261,3969,0,1,11,75,64,1,3.7402914
1928,2000,9417,3969,0,-4,-24,56,80,0,-5.4962606
1929,2000,303,4039,0,15,24,71,47,1,25.745104
1930,2000,2219,4164,0,-1,-4,77,81,0,-2.821129
1931,2000,2355,4164,0,7,5,69,64,1,7.2139397
1932,2000,8318,4279,0,-7,-5,80,85,0,-9.55751
1933,2000,8677,4279,0,1,2,52,50,1,-0.94655436
1934,2000,8761,4347,0,13,26,73,47,1,17.289066
1935,2000,2355,4381,0,15,27,82,55,1,25.57981
1936,2000,3283,4611,0,-3,11,77,66,1,-3.9644253
1937,2000,7930,4747,0,-9,-3,61,64,0,-13.153702
1938,2000,8897,4747,0,-1,-5,67,72,0,1.2275732
1939,2000,10679,4747,0,-4,13,61,48,1,-3.1827414
1940,2000,3901,4956,0,-11,-15,59,74,0,-15.666487
1941,2000,9417,4956,0,-3,35,105,70,1,-2.7612278
1942,2000,425,5159,0,-5,-4,71,75,0,0.20373228
1943,2000,6644,5159,0,3,-13,62,75,0,5.3153467
1944,2000,9182,5159,0,-1,9,80,71,1,6.741826
1945,2000,2794,5261,0,-4,-13,76,89,0,-2.7530997
1946,2000,3969,5261,0,-1,-11,64,75,0,-7.494913
1947,2000,8677,5261,0,-3,-17,58,75,0,-8.911024
1948,2000,9780,5261,0,-7,-12,61,73,0,-15.149317
1949,2000,9933,5261,0,-15,-27,38,65,0,-30.922195
1950,2000,10679,5261,0,-7,-12,41,53,0,-9.273285
1951,2000,6296,5397,0,1,14,84,70,1,0.37652853
1952,2000,2794,6296,0,3,12,71,59,1,7.4196854
1953,2000,5397,6296,0,-1,-14,70,84,0,-3.9689515
1954,2000,8590,6296,0,7,-7,53,60,0,9.924139
1955,2000,8795,6296,0,4,-5,69,74,0,5.274412
1956,2000,9182,6296,0,1,-4,55,59,0,2.6370447
1957,2000,8420,6421,0,13,5,61,56,1,7.3593616
1958,2000,269,6644,0,-11,-26,61,87,0,-12.112449
1959,2000,5159,6644,0,-3,13,75,62,1,-8.918575
1960,2000,7216,6679,0,-3,4,66,62,1,-4.995819
1961,2000,10645,6679,0,-11,-24,50,74,0,-19.422197
1962,2000,2794,6713,0,-2,12,77,65,1,3.401964
1963,2000,3506,6713,0,-11,-20,66,86,0,-13.552946
1964,2000,6981,6713,0,-8,-8,67,75,0,-8.6484785
1965,2000,7974,6713,0,-7,-2,66,68,0,-11.246788
1966,2000,7974,6811,0,-3,1,72,71,1,-6.0993237
1967,2000,3760,6913,0,9,10,68,58,1,12.747731
1968,2000,3833,6981,0,5,-20,57,77,0,7.960786
1969,2000,6713,6981,0,8,8,75,67,1,5.023877
1970,2000,2097,7216,0,-5,-1,61,62,0,-5.16076
1971,2000,3283,7216,0,-4,-9,66,75,0,-1.2745593
1972,2000,6679,7216,0,3,-4,62,66,0,1.3441055
1973,2000,10679,7216,0,-2,4,64,60,1,0.49783972
1974,2000,8590,7508,0,15,19,84,65,1,31.895752
1975,2000,8677,7640,0,9,14,79,65,1,11.169516
1976,2000,4747,7930,0,9,3,64,61,1,9.571556
1977,2000,6713,7974,0,7,2,68,66,1,7.6473894
1978,2000,6811,7974,0,3,-1,71,72,0,2.5493772
1979,2000,8761,7974,0,8,-2,65,67,0,10.661893
1980,2000,4279,8318,0,7,5,85,80,1,5.9766626
1981,2000,3283,8420,0,-8,6,82,76,1,0.3077505
1982,2000,6421,8420,0,-13,-5,56,61,0,-10.862125
1983,2000,9780,8488,0,1,3,48,45,1,-3.3862746
1984,2000,6296,8590,0,-7,7,60,53,1,-13.651323
1985,2000,7508,8590,0,-15,-19,65,84,0,-35.411858
1986,2000,4279,8677,0,-1,-2,50,52,0,-2.7178195
1987,2000,5261,8677,0,3,17,75,58,1,5.1701393
1988,2000,7640,8677,0,-9,-14,65,79,0,-14.717494
1989,2000,4347,8761,0,-13,-26,47,73,0,-20.854038
1990,2000,7974,8761,0,-8,2,67,65,1,-14.290531
1991,2000,1794,8795,0,-1,-14,51,65,0,-5.1222095
1992,2000,6296,8795,0,-4,5,74,69,1,-8.956495
1993,2000,9451,8795,0,-9,-5,58,63,0,-20.78397
1994,2000,3867,8897,0,-7,-16,61,77,0,-16.037054
1995,2000,4747,8897,0,1,5,72,67,1,-4.9492188
1996,2000,1463,9182,0,5,-8,61,69,0,4.6946716
1997,2000,5159,9182,0,1,-9,71,80,0,-10.358892
1998,2000,6296,9182,0,-1,4,59,55,1,-6.293545
1999,2000,9644,9182,0,-3,-27,62,89,0,-8.045945
2000,2000,603,9417,0,-5,-8,57,65,0,-7.419853
2001,2000,3969,9417,0,4,24,80,56,1,1.831229
2002,2000,4956,9417,0,3,-35,70,105,0,-0.8775274
2003,2000,8795,9451,0,9,5,63,58,1,17.216614
2004,2000,1463,9610,0,13,17,64,47,1,19.75861
2005,2000,9182,9644,0,3,27,89,62,1,4.4064436
2006,2000,5261,9780,0,7,12,73,61,1,11.468944
2007,2000,8488,9780,0,-1,-3,45,48,0,-0.18109724
2008,2000,1794,9814,0,7,8,75,67,1,8.658752
2009,2000,5261,9933,0,15,27,65,38,1,27.39482
2010,2000,6679,10645,0,11,24,74,50,1,15.910422
2011,2000,303,10679,0,7,-7,59,66,0,-1.0379965
2012,2000,2961,10679,0,-1,-10,56,66,0,-11.142934
2013,2000,4747,10679,0,4,-13,48,61,0,-0.49612448
2014,2000,5261,10679,0,7,12,53,41,1,5.5359135
2015,2000,7216,10679,0,2,-4,60,64,0,-4.141346
2016,2001,5262,142,0,15,34,69,35,1,27.051962
2017,2001,1029,304,0,-8,-21,52,73,0,-14.017113
2018,2001,2356,304,0,1,10,82,72,1,4.704628
2019,2001,2424,304,0,-13,-25,76,101,0,-25.421402
2020,2001,3761,304,0,1,-6,81,87,0,-2.8686545
2021,2001,5262,304,0,1,-19,61,80,0,-1.2286704
2022,2001,5330,304,0,-1,-10,56,66,0,-8.439659
2023,2001,3148,426,0,-3,2,63,61,1,-3.9846947
2024,2001,8285,780,0,-11,-3,65,68,0,-16.37363
2025,2001,9679,780,0,-3,3,74,71,1,-3.8176463
2026,2001,304,1029,0,8,21,73,52,1,10.336971
2027,2001,10348,1029,0,3,-16,63,79,0,7.840662
2028,2001,1464,1063,0,7,25,84,59,1,-0.62531775
2029,2001,2962,1155,0,-1,12,82,70,1,-2.3712466
2030,2001,3761,1362,0,8,18,79,61,1,7.342765
2031,2001,8796,1362,0,1,-7,63,70,0,1.0806215
2032,2001,1063,1464,0,-7,-25,59,84,0,-2.9678605
2033,2001,4246,1464,0,-8,-23,43,66,0,-6.6765823
2034,2001,8591,1464,0,4,13,78,65,1,9.798749
2035,2001,3936,1896,0,3,13,69,56,1,-2.6176522
2036,2001,4165,1969,0,9,24,99,75,1,10.900934
2037,2001,304,2356,0,-1,-10,72,82,0,-8.566368
2038,2001,4957,2356,0,-2,-11,84,95,0,-7.099762
2039,2001,5398,2356,0,-8,-13,81,94,0,-21.54309
2040,2001,5495,2356,0,-15,-43,52,95,0,-35.10234
2041,2001,9418,2356,0,-3,-13,63,76,0,-15.536275
2042,2001,9679,2356,0,-5,-10,69,79,0,-16.747562
2043,2001,304,2424,0,13,25,101,76,1,21.851881
2044,2001,8762,2795,0,-8,21,75,54,1,-11.974368
2045,2001,10240,2795,0,-11,-13,56,69,0,-15.740419
2046,2001,1155,2962,0,1,-12,70,82,0,-1.2667696
2047,2001,5262,2962,0,8,16,81,65,1,7.359297
2048,2001,4957,3114,0,11,3,83,80,1,19.769571
2049,2001,426,3148,0,3,-2,61,63,0,0.3582075
2050,2001,3346,3148,0,-5,-19,57,76,0,-18.120998
2051,2001,4957,3148,0,7,10,76,66,1,9.569274
2052,2001,5398,3182,0,-1,2,70,68,1,-3.8133729
2053,2001,4957,3216,0,8,19,79,60,1,14.9654255
2054,2001,10680,3216,0,5,-1,49,50,0,5.9269257
2055,2001,8455,3250,0,-1,4,66,62,1,-6.171386
2056,2001,3868,3284,0,-1,-17,68,85,0,-7.1910787
2057,2001,5262,3284,0,11,15,77,62,1,9.920743
2058,2001,10070,3284,0,7,-1,85,86,0,4.156081
2059,2001,3148,3346,0,5,19,76,57,1,14.67376
2060,2001,3970,3346,0,13,-1,57,58,0,17.565016
2061,2001,8678,3454,0,7,10,79,69,1,3.4036448
2062,2001,9418,3507,0,9,13,61,48,1,6.9557667
2063,2001,4280,3541,0,13,4,72,68,1,17.089352
2064,2001,304,3761,0,-1,6,87,81,1,-0.9196264
2065,2001,1362,3761,0,-8,-18,61,79,0,-11.0329485
2066,2001,4165,3761,0,-3,-16,64,80,0,-4.583561
2067,2001,6524,3761,0,-15,-42,54,96,0,-30.396511
2068,2001,4246,3834,0,-9,4,77,73,1,-9.216456
2069,2001,3284,3868,0,1,17,85,68,1,3.659981
2070,2001,6680,3868,0,9,-2,68,70,0,6.679703
2071,2001,5330,3902,0,11,2,72,70,1,13.196917
2072,2001,1896,3936,0,-3,-13,56,69,0,-0.9953653
2073,2001,4280,3936,0,5,13,92,79,1,6.565692
2074,2001,3346,3970,0,-13,1,58,57,1,-21.0403
2075,2001,1969,4165,0,-9,-24,75,99,0,-14.504922
2076,2001,3761,4165,0,3,16,80,64,1,0.830818
2077,2001,8678,4165,0,-1,-29,58,87,0,-10.637042
2078,2001,1464,4246,0,8,23,66,43,1,3.1193788
2079,2001,3834,4246,0,9,-4,73,77,0,5.6348534
2080,2001,3541,4280,0,-13,-4,68,72,0,-20.67461
2081,2001,3936,4280,0,-5,-13,79,92,0,-10.25205
2082,2001,9679,4280,0,-4,4,80,76,1,-8.510235
2083,2001,2356,4957,0,2,11,95,84,1,3.2237928
2084,2001,3114,4957,0,-11,-3,80,83,0,-23.387413
2085,2001,3148,4957,0,-7,-10,66,76,0,-13.2851095
2086,2001,3216,4957,0,-8,-19,60,79,0,-18.629421
2087,2001,8591,4957,0,2,-14,73,87,0,-1.7378352
2088,2001,142,5262,0,-15,-34,35,69,0,-30.584465
2089,2001,304,5262,0,-1,19,80,61,1,-2.5755198
2090,2001,2962,5262,0,-8,-16,65,81,0,-11.080986
2091,2001,3284,5262,0,-11,-15,62,77,0,-13.617825
2092,2001,8762,5262,0,-10,-7,62,69,0,-13.8907175
2093,2001,304,5330,0,1,10,66,56,1,4.705414
2094,2001,3902,5330,0,-11,-2,70,72,0,-16.723305
2095,2001,6558,5330,0,-3,-3,56,59,0,-5.0125237
2096,2001,2356,5398,0,8,13,94,81,1,17.807224
2097,2001,3182,5398,0,1,-2,68,70,0,0.24782923
2098,2001,2356,5495,0,15,43,95,52,1,31.497997
2099,2001,6948,6297,0,-5,8,82,74,1,-14.524467
2100,2001,7149,6297,0,-13,-22,48,70,0,-22.873064
2101,2001,3761,6524,0,15,42,96,54,1,26.894156
2102,2001,10646,6524,0,0,-4,67,71,0,1.0203774
2103,2001,5330,6558,0,3,3,59,56,1,1.3725402
2104,2001,10802,6558,0,-5,-12,71,83,0,-3.218531
2105,2001,9815,6645,0,-7,9,77,68,1,-5.469886
2106,2001,3868,6680,0,-9,2,70,68,1,-10.240093
2107,2001,9679,6714,0,5,15,69,54,1,2.2217214
2108,2001,6297,6948,0,5,-8,74,82,0,10.869928
2109,2001,7183,6948,0,-3,-10,59,69,0,2.4992416
2110,2001,8762,6948,0,-4,12,84,72,1,0.61575586
2111,2001,6297,7149,0,13,22,70,48,1,19.299507
2112,2001,6948,7183,0,3,10,69,59,1,-6.072585
2113,2001,780,8285,0,11,3,68,65,1,12.837253
2114,2001,3250,8455,0,1,-4,62,66,0,2.5986707
2115,2001,8591,8455,0,8,7,90,83,1,13.655345
2116,2001,1464,8591,0,-4,-13,65,78,0,-13.515765
2117,2001,4957,8591,0,-2,14,87,73,1,-2.0900118
2118,2001,8455,8591,0,-8,-7,83,90,0,-17.335312
2119,2001,9577,8591,0,-15,-29,60,89,0,-31.402325
2120,2001,3454,8678,0,-7,-10,69,79,0,-6.910263
2121,2001,4165,8678,0,1,29,87,58,1,6.995537
2122,2001,2795,8762,0,8,-21,54,75,0,8.298344
2123,2001,5262,8762,0,10,7,69,62,1,10.196283
2124,2001,6948,8762,0,4,-12,72,84,0,-4.17083
2125,2001,8898,8762,0,5,-14,65,79,0,1.8746965
2126,2001,1362,8796,0,-1,7,70,63,1,-4.710065
2127,2001,8762,8898,0,-5,14,79,65,1,-5.488412
2128,2001,2356,9418,0,3,13,76,63,1,11.74214
2129,2001,3507,9418,0,-9,-13,48,61,0,-10.533828
2130,2001,9815,9418,0,-8,-25,50,75,0,-5.6543016
2131,2001,8591,9577,0,15,29,89,60,1,27.858809
2132,2001,780,9679,0,3,-3,71,74,0,0.15947321
2133,2001,2356,9679,0,5,10,79,69,1,12.965178
2134,2001,4280,9679,0,4,-4,76,80,0,4.806982
2135,2001,6714,9679,0,-5,-15,54,69,0,-5.8218756
2136,2001,6645,9815,0,7,-9,68,77,0,1.8462665
2137,2001,9418,9815,0,8,25,75,50,1,2.0289085
2138,2001,3284,10070,0,-7,1,86,85,1,-7.797247
2139,2001,2795,10240,0,11,13,69,56,1,12.100925
2140,2001,1029,10348,0,-3,16,79,63,1,-11.49659
2141,2001,6524,10646,0,0,4,71,67,1,-4.271759
2142,2001,3216,10680,0,-5,1,50,49,1,-9.503246
2143,2001,6558,10802,0,5,12,83,71,1,-0.376919
2144,2002,2751,90,0,-13,-8,78,86,0,-23.859655
2145,2002,4247,90,0,-8,13,71,58,1,-6.8066864
2146,2002,8042,196,0,0,4,81,77,1,3.8337858
2147,2002,6681,305,0,1,21,88,67,1,3.1194952
2148,2002,7811,305,0,-11,-5,81,86,0,-9.769827
2149,2002,10769,305,0,-8,-8,60,68,0,-9.633799
2150,2002,8899,781,0,5,13,70,57,1,1.098295
2151,2002,1465,815,0,15,38,90,52,1,24.319128
2152,2002,6915,1156,0,-5,-7,75,82,0,-6.9225426
2153,2002,7017,1156,0,3,13,63,50,1,-2.5961964
2154,2002,7017,1295,0,11,17,71,54,1,10.665627
2155,2002,6559,1363,0,1,19,82,63,1,-1.7606394
2156,2002,815,1465,0,-15,-38,52,90,0,-27.882818
2157,2002,9419,1465,0,-7,4,105,101,1,-14.612832
2158,2002,3347,1796,0,-13,-11,67,78,0,-17.365433
2159,2002,4958,1796,0,1,8,90,82,1,2.907108
2160,2002,5946,1796,0,-5,-3,74,77,0,-3.6313536
2161,2002,7557,1796,0,-9,-12,59,71,0,-7.141526
2162,2002,2796,1897,0,7,-1,82,83,0,10.930887
2163,2002,3762,1897,0,8,12,72,60,1,6.7375474
2164,2002,6646,2065,0,9,5,69,64,1,10.476437
2165,2002,3835,2357,0,-4,1,74,73,1,-15.326354
2166,2002,6559,2357,0,-7,-7,77,84,0,-17.54242
2167,2002,10647,2357,0,-15,-47,37,84,0,-37.165295
2168,2002,90,2751,0,13,8,86,78,1,20.33846
2169,2002,1897,2796,0,-7,1,83,82,1,-14.532275
2170,2002,5766,3183,0,-11,-17,68,85,0,-16.470514
2171,2002,7557,3183,0,-8,2,77,75,1,-5.8038044
2172,2002,10769,3285,0,-5,7,73,66,1,-11.287867
2173,2002,1796,3347,0,13,11,78,67,1,13.875013
2174,2002,10803,3455,0,3,12,70,58,1,2.6677845
2175,2002,4166,3542,0,15,11,70,59,1,21.412867
2176,2002,6681,3728,0,13,8,71,63,1,15.073217
2177,2002,1897,3762,0,-8,-12,60,72,0,-10.298259
2178,2002,4166,3762,0,3,4,73,69,1,5.154722
2179,2002,7710,3762,0,-9,-29,64,93,0,-7.3144846
2180,2002,2357,3835,0,4,-1,73,74,0,11.5557
2181,2002,4247,3835,0,-5,-12,69,81,0,-1.9343226
2182,2002,4958,3835,0,4,12,64,52,1,2.9228075
2183,2002,6681,3835,0,3,-9,64,73,0,2.3003728
2184,2002,9612,3835,0,-8,-9,67,76,0,-9.846011
2185,2002,9782,3835,0,-7,-19,56,75,0,-7.665303
2186,2002,3542,4166,0,-15,-11,59,70,0,-24.967283
2187,2002,3762,4166,0,-3,-4,69,73,0,-8.865328
2188,2002,4958,4166,0,0,9,97,88,1,-4.2267895
2189,2002,6813,4166,0,-1,-18,86,104,0,-5.7657337
2190,2002,8592,4166,0,-7,-23,63,86,0,-8.705329
2191,2002,90,4247,0,8,-13,58,71,0,3.120077
2192,2002,3835,4247,0,5,12,81,69,1,-1.705478
2193,2002,6715,4247,0,3,-8,61,69,0,-1.8954432
2194,2002,7017,4247,0,7,-5,73,78,0,-3.5019305
2195,2002,4958,4281,0,3,10,78,68,1,2.3255594
2196,2002,9184,4281,0,-8,-5,82,87,0,-4.375434
2197,2002,9935,4281,0,-9,-15,68,83,0,-4.120472
2198,2002,9184,4890,0,-7,2,71,69,1,-4.923032
2199,2002,1796,4958,0,-1,-8,82,90,0,-6.5941734
2200,2002,3835,4958,0,-4,-12,52,64,0,-6.609723
2201,2002,4166,4958,0,0,-9,88,97,0,0.4711893
2202,2002,4281,4958,0,-3,-10,68,78,0,-6.0182123
2203,2002,8042,4958,0,-15,-15,70,85,0,-24.568825
2204,2002,10681,4958,0,-7,-30,57,87,0,-14.186352
2205,2002,5365,5026,0,11,12,70,58,1,11.65308
2206,2002,5399,5161,0,-7,13,93,80,1,-1.0446017
2207,2002,5946,5263,0,3,11,69,58,1,0.3536165
2208,2002,9419,5331,0,1,22,80,58,1,-0.6060936
2209,2002,5026,5365,0,-11,-12,58,70,0,-15.116827
2210,2002,8899,5365,0,-3,4,68,64,1,-1.7092326
2211,2002,5161,5399,0,7,-13,80,93,0,-2.5474198
2212,2002,6646,5399,0,8,-16,67,83,0,-0.61787623
2213,2002,6681,5399,0,10,6,81,75,1,4.4670496
2214,2002,9419,5399,0,4,-9,73,82,0,-3.3514292
2215,2002,6813,5530,0,13,19,81,62,1,18.165066
2216,2002,3183,5766,0,11,17,85,68,1,12.99724
2217,2002,1796,5946,0,5,3,77,74,1,0.0077121593
2218,2002,5263,5946,0,-3,-11,58,69,0,-3.9389765
2219,2002,1363,6559,0,-1,-19,63,82,0,-1.8369048
2220,2002,2357,6559,0,7,7,84,77,1,13.7932625
2221,2002,2065,6646,0,-9,-5,64,69,0,-13.980594
2222,2002,5399,6646,0,-8,16,83,67,1,-2.992863
2223,2002,305,6681,0,-1,-21,67,88,0,-6.7925043
2224,2002,3728,6681,0,-13,-8,63,71,0,-18.63139
2225,2002,3835,6681,0,-3,9,73,64,1,-5.9812517
2226,2002,5399,6681,0,-10,-6,75,81,0,-8.127112
2227,2002,10803,6681,0,-5,-13,65,78,0,-7.813531
2228,2002,4247,6715,0,-3,8,69,61,1,-1.7425139
2229,2002,4166,6813,0,1,18,104,86,1,2.0250623
2230,2002,5530,6813,0,-13,-19,62,81,0,-21.675837
2231,2002,8899,6813,0,-4,-2,70,72,0,-7.440235
2232,2002,10349,6813,0,-5,-5,87,92,0,-5.4843197
2233,2002,1156,6915,0,5,7,82,75,1,3.3508337
2234,2002,10349,6983,0,3,9,83,74,1,5.893983
2235,2002,1156,7017,0,-3,-13,50,63,0,-1.0174773
2236,2002,1295,7017,0,-11,-17,54,71,0,-14.151896
2237,2002,4247,7017,0,-7,5,78,73,1,-0.12044451
2238,2002,1796,7557,0,9,12,71,59,1,3.551933
2239,2002,3183,7557,0,8,-2,75,77,0,2.227061
2240,2002,9001,7557,0,5,-8,68,76,0,1.880266
2241,2002,3762,7710,0,9,29,93,64,1,3.7248304
2242,2002,305,7811,0,11,5,86,81,1,6.221847
2243,2002,196,8042,0,0,-4,77,81,0,-7.073636
2244,2002,4958,8042,0,15,15,85,70,1,21.056114
2245,2002,10681,8422,0,1,10,80,70,1,-1.4118307
2246,2002,4166,8592,0,7,23,86,63,1,4.99317
2247,2002,10241,8592,0,-1,-16,68,84,0,-8.516037
2248,2002,781,8899,0,-5,-13,57,70,0,-4.665127
2249,2002,5365,8899,0,3,-4,64,68,0,-1.8845704
2250,2002,6813,8899,0,4,2,72,70,1,3.7913759
2251,2002,7557,9001,0,-5,8,76,68,1,-5.4536448
2252,2002,4281,9184,0,8,5,87,82,1,0.7477806
2253,2002,4890,9184,0,7,-2,69,71,0,1.290118
2254,2002,1465,9419,0,7,-4,101,105,0,10.9204235
2255,2002,5331,9419,0,-1,-22,58,80,0,-2.9517548
2256,2002,5399,9419,0,-4,9,82,73,1,-0.23279306
2257,2002,3835,9612,0,8,9,76,67,1,6.282954
2258,2002,9680,9612,0,9,-4,89,93,0,7.178769
2259,2002,9612,9680,0,-9,4,93,89,1,-10.750516
2260,2002,3835,9782,0,7,19,75,56,1,4.081093
2261,2002,4281,9935,0,9,15,83,68,1,0.4903467
2262,2002,8592,10241,0,1,16,84,68,1,4.9349174
2263,2002,6813,10349,0,5,5,92,87,1,1.816488
2264,2002,6983,10349,0,-3,-9,74,83,0,-9.452506
2265,2002,2357,10647,0,15,47,84,37,1,33.60648
2266,2002,4958,10681,0,7,30,87,57,1,10.572928
2267,2002,8422,10681,0,-1,-10,70,80,0,-2.0788696
2268,2002,305,10769,0,8,8,68,60,1,6.084498
2269,2002,3285,10769,0,5,-7,66,73,0,7.722675
2270,2002,3455,10803,0,-3,-12,58,70,0,-6.230196
2271,2002,6681,10803,0,5,13,78,65,1,4.150426
2272,2003,3836,91,0,3,5,67,62,1,-2.042599
2273,2003,3286,306,0,-8,-1,95,96,0,-12.526702
2274,2003,4167,306,0,-1,3,78,75,1,0.62129766
2275,2003,6560,306,0,-4,-17,71,88,0,-6.1701355
2276,2003,10004,306,0,-15,-29,51,80,0,-21.871553
2277,2003,4167,340,0,8,32,108,76,1,8.911667
2278,2003,5095,340,0,3,-13,71,84,0,-1.11393
2279,2003,8457,531,0,3,-2,63,65,0,0.5555628
2280,2003,8680,531,0,7,1,79,78,1,2.4287717
2281,2003,10350,531,0,8,-6,62,68,0,1.8902986
2282,2003,4614,572,0,9,22,86,64,1,17.593126
2283,2003,4614,1031,0,8,-8,71,79,0,9.058594
2284,2003,5366,1031,0,7,-1,46,47,0,6.9622917
2285,2003,6682,1031,0,11,11,65,54,1,7.912201
2286,2003,1797,1065,0,7,5,58,53,1,-1.9026825
2287,2003,1898,1099,0,5,-6,73,79,0,4.179866
2288,2003,2358,1099,0,8,26,86,60,1,10.444602
2289,2003,5947,1157,0,-1,-2,74,76,0,-0.25987646
2290,2003,6682,1157,0,7,9,74,65,1,7.2552586
2291,2003,3286,1466,0,-1,5,74,69,1,-0.27418825
2292,2003,5264,1695,0,3,15,79,64,1,-0.4249365
2293,2003,2358,1729,0,11,10,67,57,1,12.01873
2294,2003,1065,1797,0,-7,-5,53,58,0,-1.7395155
2295,2003,8593,1797,0,1,-11,74,85,0,-1.7872527
2296,2003,8900,1797,0,4,4,82,78,1,5.0884476
2297,2003,1099,1898,0,-5,6,79,73,1,-7.733613
